X cood.,Y cood.,Pressure,Height,X tilt,Y tilt,Thickness,Time,Tip/Ers
7855,17338,1080,0,3500,-3000,336,1841,Tip
7832,17306,1082,0,3500,-3000,336,1843,Tip
7810,17276,1083,0,3500,-3000,336,1845,Tip
7792,17248,1085,0,3500,-3000,336,1847,Tip
7774,17223,1086,0,3500,-3000,336,1849,Tip
7759,17200,1088,0,3500,-3000,336,1852,Tip
7746,17180,1088,0,3500,-3000,336,1854,Tip
7733,17163,1092,0,3500,-3000,336,1856,Tip
7722,17147,1096,0,3500,-3000,336,1858,Tip
7713,17135,1096,0,3500,-3000,336,1860,Tip
7706,17125,1099,0,3500,-3000,336,1862,Tip
7699,17118,1098,0,3500,-3000,336,1864,Tip
7693,17113,1100,0,3500,-3000,336,1866,Tip
7688,17110,1105,0,3500,-3000,336,1868,Tip
7684,17108,1121,0,3500,-3000,336,1870,Tip
7680,17108,1137,0,3500,-3000,336,1872,Tip
7677,17108,1165,0,3500,-3000,336,1874,Tip
7674,17108,1198,0,3500,-3000,336,1877,Tip
7672,17110,1224,0,3500,-3000,336,1879,Tip
7672,17111,1264,0,3500,-3000,336,1881,Tip
7671,17114,1291,0,3500,-3000,336,1883,Tip
7671,17117,1307,0,3500,-3000,336,1885,Tip
7670,17121,1319,0,3500,-3000,336,1887,Tip
7670,17127,1312,0,3500,-3000,336,1889,Tip
7669,17133,1302,0,3500,-3000,336,1891,Tip
7669,17142,1292,0,3500,-3000,336,1893,Tip
7671,17152,1287,0,3500,-3000,336,1895,Tip
7674,17165,1280,0,3500,-3000,336,1897,Tip
7678,17180,1269,0,3500,-3000,336,1899,Tip
7684,17195,1266,0,3500,-3000,336,1902,Tip
7692,17212,1254,0,3500,-3000,336,1904,Tip
7700,17231,1258,0,3500,-3000,336,1906,Tip
7708,17251,1264,0,3500,-3000,336,1908,Tip
7719,17273,1261,0,3500,-3000,336,1910,Tip
7729,17295,1258,0,3500,-3000,336,1912,Tip
7741,17319,1251,0,3500,-2800,336,1914,Tip
7753,17343,1245,0,3500,-2800,336,1916,Tip
7764,17369,1251,0,3500,-2800,336,1918,Tip
7779,17396,1253,0,3500,-2800,336,1920,Tip
7795,17422,1251,0,3500,-2800,336,1922,Tip
7811,17450,1248,0,3500,-2800,336,1924,Tip
7829,17479,1237,0,3500,-2800,336,1927,Tip
7846,17508,1233,0,3500,-3000,336,1929,Tip
7862,17540,1232,0,3500,-3000,336,1931,Tip
7881,17575,1236,0,3500,-3000,336,1933,Tip
7901,17611,1239,0,3500,-3000,336,1935,Tip
7922,17649,1243,0,3500,-3000,336,1937,Tip
7945,17688,1246,0,3500,-3000,336,1939,Tip
7968,17727,1249,0,3500,-3000,336,1941,Tip
7992,17766,1260,0,3500,-3000,336,1943,Tip
8018,17808,1270,0,3500,-3000,336,1945,Tip
8045,17850,1281,0,3500,-3000,336,1947,Tip
8072,17893,1289,0,3500,-3000,336,1949,Tip
8100,17938,1293,0,3500,-3000,336,1952,Tip
8129,17983,1307,0,3500,-3000,336,1954,Tip
8158,18028,1315,0,3500,-3000,336,1956,Tip
8188,18073,1328,0,3500,-3000,336,1958,Tip
8218,18117,1342,0,3500,-3000,336,1960,Tip
8248,18162,1342,0,3500,-3000,336,1962,Tip
8278,18207,1349,0,3500,-3000,336,1964,Tip
8307,18251,1356,0,3500,-3000,336,1966,Tip
8333,18293,1369,0,3500,-3000,336,1968,Tip
8361,18332,1381,0,3500,-3000,336,1970,Tip
8388,18368,1387,0,3500,-3000,336,1972,Tip
8415,18401,1389,0,3500,-3000,336,1974,Tip
8442,18430,1382,0,3500,-3000,336,1977,Tip
8464,18457,1383,0,3500,-3000,336,1979,Tip
8486,18480,1382,0,3500,-3000,336,1981,Tip
8506,18500,1379,0,3500,-3000,336,1983,Tip
8523,18516,1379,0,3500,-3000,336,1985,Tip
8540,18528,1363,0,3500,-3000,336,1987,Tip
8553,18538,1349,0,3500,-3000,336,1989,Tip
8567,18544,1322,0,3500,-3000,336,1991,Tip
8577,18549,1284,0,3500,-3000,336,1993,Tip
8584,18551,1240,0,3500,-3000,336,1995,Tip
8591,18551,1181,0,3500,-3000,336,1997,Tip
8594,18550,1125,0,3500,-3000,336,1999,Tip
8597,18546,1077,0,3500,-3000,336,2002,Tip
8602,18542,1049,0,3500,-3000,336,2004,Tip
8605,18536,1042,0,3400,-3000,336,2006,Tip
8608,18528,1045,0,3400,-3000,336,2008,Tip
8610,18518,1052,0,3400,-3000,336,2010,Tip
8610,18507,1058,0,3400,-3000,336,2012,Tip
8608,18492,1068,0,3400,-3000,336,2014,Tip
8604,18475,1071,0,3400,-3000,336,2016,Tip
8598,18455,1071,0,3400,-3000,336,2018,Tip
8588,18432,1072,0,3400,-3000,336,2020,Tip
8577,18406,1064,0,3400,-3000,336,2022,Tip
8563,18379,1061,0,3400,-3000,336,2024,Tip
8544,18349,1059,0,3400,-3000,336,2027,Tip
8525,18317,1054,0,3400,-3000,336,2029,Tip
8504,18282,1051,0,3400,-3000,336,2031,Tip
8481,18244,1052,0,3400,-3000,336,2033,Tip
8457,18205,1052,0,3400,-3000,336,2035,Tip
8430,18164,1055,0,3400,-3000,336,2037,Tip
8402,18123,1054,0,3400,-3000,336,2039,Tip
8373,18082,1053,0,3400,-3000,336,2041,Tip
8345,18039,1051,0,3400,-3000,336,2043,Tip
8317,17995,1051,0,3400,-3000,336,2045,Tip
8287,17950,1051,0,3400,-3000,336,2047,Tip
8256,17903,1055,0,3400,-3000,336,2049,Tip
8223,17855,1053,0,3400,-3000,336,2052,Tip
8190,17806,1049,0,3400,-3000,336,2054,Tip
8154,17757,1044,0,3400,-3000,336,2056,Tip
8117,17707,1035,0,3400,-3000,336,2058,Tip
8079,17656,1029,0,3400,-3000,336,2060,Tip
8039,17602,1027,0,3400,-3000,336,2062,Tip
8000,17548,1024,0,3400,-3000,336,2064,Tip
7961,17494,1022,0,3400,-3000,336,2066,Tip
7922,17442,1021,0,3400,-3000,336,2068,Tip
7884,17389,1020,0,3400,-3000,336,2070,Tip
7847,17338,1017,0,3400,-3000,336,2072,Tip
7810,17287,1024,0,3400,-3000,336,2074,Tip
7775,17238,1026,0,3400,-3000,336,2077,Tip
7741,17191,1030,0,3400,-3000,336,2079,Tip
7709,17145,1035,0,3400,-3000,336,2081,Tip
7678,17101,1031,0,3400,-3000,336,2083,Tip
7651,17059,1037,0,3400,-3000,336,2085,Tip
7624,17020,1039,0,3400,-3000,336,2087,Tip
7600,16982,1042,0,3400,-3000,336,2089,Tip
7579,16947,1043,0,3400,-3000,336,2091,Tip
7557,16915,1040,0,3400,-3000,336,2093,Tip
7540,16888,1040,0,3400,-3000,336,2095,Tip
7523,16866,1041,0,3400,-3000,336,2097,Tip
7509,16847,1047,0,3400,-3000,336,2099,Tip
7497,16831,1051,0,3400,-3000,336,2102,Tip
7486,16819,1054,0,3400,-3000,336,2104,Tip
7476,16809,1060,0,3400,-3000,336,2106,Tip
7469,16803,1073,0,3400,-3000,336,2108,Tip
7465,16799,1105,0,3400,-3000,336,2110,Tip
7461,16797,1144,0,3400,-3000,336,2112,Tip
7459,16797,1201,0,3400,-3000,336,2114,Tip
7458,16798,1262,0,3400,-3000,336,2116,Tip
7455,16800,1304,0,3400,-3000,336,2118,Tip
7454,16804,1341,0,3500,-3000,336,2120,Tip
7453,16808,1346,0,3500,-2800,336,2122,Tip
7452,16815,1334,0,3500,-2800,336,2124,Tip
7453,16825,1317,0,3500,-2800,336,2127,Tip
7456,16837,1294,0,3500,-2800,336,2129,Tip
7461,16852,1284,0,3500,-2800,336,2131,Tip
7468,16870,1273,0,3500,-2800,336,2133,Tip
7478,16891,1273,0,3500,-2800,336,2135,Tip
7489,16916,1268,0,3500,-2800,336,2137,Tip
7503,16944,1269,0,3500,-2800,336,2139,Tip
7517,16976,1273,0,3500,-2800,336,2141,Tip
7534,17010,1272,0,3500,-2800,336,2143,Tip
7553,17045,1283,0,3500,-2800,336,2145,Tip
7572,17081,1284,0,3500,-2800,336,2147,Tip
7593,17119,1286,0,3500,-2800,336,2149,Tip
7614,17158,1287,0,3500,-2800,336,2152,Tip
7635,17199,1280,0,3500,-2800,336,2154,Tip
7656,17240,1278,0,3500,-2800,336,2156,Tip
7677,17283,1282,0,3500,-2800,336,2158,Tip
7700,17325,1290,0,3500,-2800,336,2160,Tip
7724,17370,1296,0,3500,-2800,336,2162,Tip
7750,17416,1307,0,3500,-2800,336,2164,Tip
7778,17462,1317,0,3500,-2800,336,2166,Tip
7807,17509,1331,0,3500,-3000,336,2168,Tip
7836,17558,1347,0,3500,-3000,336,2170,Tip
7865,17608,1355,0,3500,-3000,336,2172,Tip
7894,17658,1360,0,3500,-3000,336,2174,Tip
7922,17708,1363,0,3500,-3000,336,2177,Tip
7951,17757,1362,0,3500,-3000,336,2179,Tip
7979,17806,1372,0,3500,-3000,336,2181,Tip
8009,17854,1379,0,3500,-3000,336,2183,Tip
8039,17901,1387,0,3500,-3000,336,2185,Tip
8068,17946,1398,0,3400,-3000,336,2187,Tip
8098,17989,1407,0,3400,-3000,336,2189,Tip
8127,18031,1416,0,3400,-3000,336,2191,Tip
8155,18071,1424,0,3400,-3000,336,2193,Tip
8184,18108,1440,0,3400,-3000,336,2195,Tip
8212,18143,1451,0,3400,-3000,336,2197,Tip
8241,18176,1462,0,3400,-3000,336,2199,Tip
8269,18207,1467,0,3400,-3000,336,2202,Tip
8295,18236,1465,0,3400,-3000,336,2204,Tip
8319,18263,1463,0,3400,-3000,336,2206,Tip
8343,18287,1459,0,3400,-3000,336,2208,Tip
8365,18307,1455,0,3400,-3000,336,2210,Tip
8387,18324,1450,0,3400,-3000,336,2212,Tip
8407,18337,1440,0,3400,-3000,336,2214,Tip
8427,18348,1436,0,3400,-3000,336,2216,Tip
8446,18355,1434,0,3400,-3000,336,2218,Tip
8462,18360,1409,0,3400,-3000,336,2220,Tip
8477,18363,1373,0,3400,-3000,336,2222,Tip
8488,18363,1321,0,3400,-3000,336,2224,Tip
8498,18362,1252,0,3400,-3000,336,2227,Tip
8508,18359,1198,0,3400,-3000,336,2229,Tip
8516,18355,1152,0,3400,-3000,336,2231,Tip
8524,18350,1117,0,3400,-3100,336,2233,Tip
8531,18344,1100,0,3400,-3100,336,2235,Tip
8537,18336,1089,0,3400,-3100,336,2237,Tip
8543,18327,1089,0,3400,-3100,336,2239,Tip
8547,18316,1092,0,3400,-3100,336,2241,Tip
8550,18303,1091,0,3400,-3100,336,2243,Tip
8551,18287,1093,0,3400,-3100,336,2245,Tip
8549,18269,1092,0,3400,-3100,336,2247,Tip
8545,18247,1089,0,3400,-3100,336,2249,Tip
8538,18224,1088,0,3400,-3100,336,2252,Tip
8529,18198,1085,0,3400,-3100,336,2254,Tip
8517,18171,1081,0,3400,-3100,336,2256,Tip
8502,18142,1076,0,3400,-3100,336,2258,Tip
8484,18111,1069,0,3400,-3100,336,2260,Tip
8463,18077,1062,0,3400,-3100,336,2262,Tip
8439,18043,1055,0,3400,-3100,336,2264,Tip
8415,18006,1047,0,3400,-3100,336,2266,Tip
8389,17966,1040,0,3400,-3100,336,2268,Tip
8362,17925,1038,0,3400,-3100,336,2270,Tip
8336,17882,1035,0,3400,-3100,336,2272,Tip
8308,17838,1035,0,3400,-3100,336,2274,Tip
8279,17794,1040,0,3400,-3100,336,2277,Tip
8249,17748,1036,0,3400,-3100,336,2279,Tip
8216,17703,1032,0,3400,-3100,336,2281,Tip
8184,17656,1024,0,3400,-3100,336,2283,Tip
8151,17607,1012,0,3400,-3100,336,2285,Tip
8117,17559,1006,0,3400,-3100,336,2287,Tip
8080,17510,1003,0,3400,-3100,336,2289,Tip
8045,17463,1002,0,3400,-3100,336,2291,Tip
8010,17417,999,0,3400,-3100,336,2293,Tip
7975,17371,999,0,3400,-3100,336,2295,Tip
7945,17325,998,0,3400,-3100,336,2297,Tip
7914,17280,1003,0,3400,-3100,336,2299,Tip
7884,17236,1011,0,3400,-3100,336,2302,Tip
7857,17194,1015,0,3400,-3100,336,2304,Tip
7830,17155,1021,0,3400,-3100,336,2306,Tip
7805,17118,1021,0,3400,-3100,336,2308,Tip
7784,17085,1022,0,3400,-3100,336,2310,Tip
7763,17056,1030,0,3400,-3100,336,2312,Tip
7745,17029,1031,0,3400,-3100,336,2314,Tip
7729,17006,1034,0,3400,-3100,336,2316,Tip
7715,16985,1034,0,3400,-3100,336,2318,Tip
7703,16966,1030,0,3400,-3100,336,2320,Tip
7693,16951,1033,0,3400,-3100,336,2322,Tip
7683,16938,1036,0,3400,-3100,336,2324,Tip
7675,16929,1039,0,3400,-3100,336,2327,Tip
7669,16922,1050,0,3400,-3100,336,2329,Tip
7664,16919,1070,0,3400,-3100,336,2331,Tip
7659,16918,1097,0,3400,-3100,336,2333,Tip
7656,16917,1134,0,3400,-3100,336,2335,Tip
7653,16918,1169,0,3400,-3100,336,2337,Tip
7649,16920,1199,0,3400,-3100,336,2339,Tip
7647,16923,1229,0,3400,-3100,336,2341,Tip
7643,16927,1248,0,3400,-3100,336,2343,Tip
7640,16932,1259,0,3400,-3100,336,2345,Tip
7639,16940,1265,0,3400,-3100,336,2347,Tip
7637,16949,1266,0,3400,-3100,336,2349,Tip
7637,16959,1258,0,3400,-3100,336,2352,Tip
7637,16971,1255,0,3400,-3100,336,2354,Tip
7638,16983,1252,0,3400,-3100,336,2356,Tip
7643,16998,1243,0,3400,-3100,336,2358,Tip
7648,17014,1243,0,3400,-3100,336,2360,Tip
7656,17033,1238,0,3400,-3100,336,2362,Tip
7664,17053,1236,0,3400,-3100,336,2364,Tip
7675,17076,1232,0,3400,-3100,336,2366,Tip
7687,17100,1233,0,3400,-3100,336,2368,Tip
7701,17127,1232,0,3400,-3100,336,2370,Tip
7718,17154,1227,0,3400,-3100,336,2372,Tip
7734,17184,1225,0,3400,-3100,336,2374,Tip
7752,17215,1223,0,3400,-3100,336,2377,Tip
7771,17247,1224,0,3400,-3100,336,2379,Tip
7792,17281,1229,0,3500,-3100,336,2381,Tip
7813,17314,1233,0,3500,-3100,336,2383,Tip
7836,17348,1233,0,3500,-3100,336,2385,Tip
7860,17384,1238,0,3500,-3100,336,2387,Tip
7884,17422,1244,0,3500,-3100,336,2389,Tip
7910,17460,1251,0,3500,-3100,336,2391,Tip
7936,17500,1264,0,3500,-3100,336,2393,Tip
7962,17542,1275,0,3500,-3100,336,2395,Tip
7989,17586,1282,0,3500,-3100,336,2397,Tip
8019,17630,1284,0,3400,-3100,336,2399,Tip
8049,17677,1281,0,3400,-3100,336,2402,Tip
8082,17721,1277,0,3400,-3100,336,2404,Tip
8113,17765,1273,0,3400,-3100,336,2406,Tip
8145,17810,1286,0,3400,-3100,336,2408,Tip
8178,17855,1301,0,3400,-3100,336,2410,Tip
8211,17901,1305,0,3400,-3100,336,2412,Tip
8244,17946,1313,0,3400,-3100,336,2414,Tip
8277,17990,1308,0,3400,-3100,336,2416,Tip
8310,18035,1300,0,3400,-3100,336,2418,Tip
8341,18077,1307,0,3400,-3100,336,2420,Tip
8374,18119,1308,0,3400,-3100,336,2422,Tip
8408,18160,1307,0,3400,-3100,336,2424,Tip
8441,18200,1308,0,3400,-3100,336,2427,Tip
8475,18239,1303,0,3400,-3100,336,2429,Tip
8506,18277,1301,0,3400,-3100,336,2431,Tip
8537,18313,1302,0,3400,-3100,336,2433,Tip
8565,18345,1305,0,3400,-3100,336,2435,Tip
8593,18374,1308,0,3400,-3100,336,2437,Tip
8620,18400,1311,0,3400,-3100,336,2439,Tip
8644,18424,1312,0,3400,-3100,336,2441,Tip
8669,18447,1315,0,3400,-3100,336,2443,Tip
8693,18467,1314,0,3400,-3100,336,2445,Tip
8715,18484,1311,0,3400,-3100,336,2447,Tip
8735,18499,1308,0,3400,-3100,336,2449,Tip
8754,18511,1300,0,3400,-3100,336,2452,Tip
8769,18521,1298,0,3400,-3100,336,2454,Tip
8785,18528,1299,0,3400,-3100,336,2456,Tip
8797,18532,1288,0,3400,-3100,336,2458,Tip
8807,18535,1264,0,3400,-3100,336,2460,Tip
8816,18536,1228,0,3400,-3100,336,2462,Tip
8823,18535,1179,0,3400,-3100,336,2464,Tip
8828,18534,1142,0,3400,-3100,336,2466,Tip
8833,18532,1115,0,3400,-3100,336,2468,Tip
8837,18528,1098,0,3400,-3100,336,2470,Tip
8840,18524,1091,0,3400,-3100,336,2472,Tip
8844,18518,1088,0,3400,-3100,336,2475,Tip
8847,18510,1088,0,3400,-3100,336,2477,Tip
8849,18500,1089,0,3400,-3000,336,2479,Tip
8850,18489,1093,0,3200,-3000,336,2481,Tip
8848,18475,1096,0,3200,-3000,336,2483,Tip
8843,18459,1098,0,3200,-3000,336,2485,Tip
8834,18440,1099,0,3200,-3100,336,2487,Tip
8822,18420,1097,0,3200,-3100,336,2489,Tip
8809,18397,1096,0,3200,-3100,336,2491,Tip
8794,18372,1097,0,3200,-3100,336,2493,Tip
8775,18344,1095,0,3200,-3100,336,2495,Tip
8754,18314,1093,0,3200,-3100,336,2497,Tip
8730,18281,1090,0,3200,-3100,336,2500,Tip
8704,18246,1087,0,3200,-3100,336,2502,Tip
8678,18209,1090,0,3200,-3100,336,2504,Tip
8652,18171,1089,0,3200,-3100,336,2506,Tip
8624,18134,1087,0,3200,-3100,336,2508,Tip
8596,18096,1087,0,3200,-3100,336,2510,Tip
8567,18058,1083,0,3200,-3100,336,2512,Tip
8537,18019,1086,0,3200,-3100,336,2514,Tip
8505,17978,1089,0,3200,-3100,336,2516,Tip
8472,17937,1092,0,3200,-3100,336,2518,Tip
8438,17893,1094,0,3200,-3100,336,2520,Tip
8403,17849,1095,0,3200,-3100,336,2522,Tip
8370,17805,1097,0,3200,-3100,336,2525,Tip
8336,17760,1096,0,3200,-3100,336,2527,Tip
8304,17716,1098,0,3200,-3100,336,2529,Tip
8272,17671,1097,0,3200,-3100,336,2531,Tip
8240,17626,1095,0,3200,-3100,336,2533,Tip
8210,17581,1094,0,3200,-3100,336,2535,Tip
8179,17537,1091,0,3200,-3100,336,2537,Tip
8150,17495,1097,0,3200,-3100,336,2539,Tip
8122,17455,1099,0,3200,-3100,336,2541,Tip
8095,17417,1100,0,3200,-3100,336,2543,Tip
8069,17379,1101,0,3200,-3100,336,2545,Tip
8044,17343,1097,0,3200,-3100,336,2547,Tip
8021,17308,1103,0,3200,-3100,336,2550,Tip
7998,17276,1108,0,3200,-3100,336,2552,Tip
7979,17246,1114,0,3200,-3100,336,2554,Tip
7962,17219,1117,0,3200,-3100,336,2556,Tip
7946,17193,1118,0,3200,-3100,336,2558,Tip
7933,17170,1121,0,3200,-3100,336,2560,Tip
7922,17149,1124,0,3200,-3100,336,2562,Tip
7911,17132,1134,0,3200,-3100,336,2564,Tip
7902,17117,1135,0,3200,-3100,336,2566,Tip
7893,17105,1136,0,3400,-3100,336,2568,Tip
7885,17096,1140,0,3400,-3100,336,2570,Tip
7880,17089,1141,0,3400,-3100,336,2572,Tip
7876,17085,1172,0,3400,-3100,336,2575,Tip
7874,17083,1211,0,3400,-3100,336,2577,Tip
7873,17082,1266,0,3400,-3100,336,2579,Tip
7872,17082,1326,0,3400,-3000,336,2581,Tip
7872,17083,1375,0,3400,-3000,336,2583,Tip
7872,17084,1430,0,3400,-3000,336,2585,Tip
7872,17086,1474,0,3400,-3000,336,2587,Tip
7872,17088,1506,0,3400,-3000,336,2589,Tip
7872,17091,1518,0,3400,-3000,336,2591,Tip
7873,17095,1512,0,3400,-3000,336,2593,Tip
7874,17101,1492,0,3400,-3000,336,2595,Tip
7875,17109,1472,0,3400,-3000,336,2597,Tip
7879,17120,1464,0,3400,-3000,336,2600,Tip
7884,17133,1448,0,3400,-3000,336,2602,Tip
7891,17149,1438,0,3400,-3000,336,2604,Tip
7899,17166,1436,0,3400,-3000,336,2606,Tip
7908,17186,1427,0,3400,-3000,336,2608,Tip
7919,17208,1431,0,3400,-3000,336,2610,Tip
7932,17231,1439,0,3400,-3000,336,2612,Tip
7947,17257,1437,0,3400,-3000,336,2614,Tip
7962,17283,1434,0,3400,-3000,336,2616,Tip
7977,17310,1429,0,3400,-3000,336,2618,Tip
7994,17339,1417,0,3400,-3000,336,2620,Tip
8012,17369,1415,0,3400,-3000,336,2622,Tip
8029,17399,1417,0,3400,-3000,336,2625,Tip
8049,17430,1417,0,3400,-3000,336,2627,Tip
8069,17463,1419,0,3400,-3000,336,2629,Tip
8091,17495,1417,0,3400,-3000,336,2631,Tip
8114,17529,1413,0,3400,-3000,336,2633,Tip
8137,17565,1420,0,3400,-3000,336,2635,Tip
8161,17602,1421,0,3400,-3000,336,2637,Tip
8187,17639,1429,0,3400,-3000,336,2639,Tip
8214,17677,1438,0,3400,-3000,336,2641,Tip
8241,17714,1440,0,3400,-3000,336,2643,Tip
8269,17751,1446,0,3400,-3000,336,2645,Tip
8295,17788,1451,0,3400,-3000,336,2647,Tip
8324,17826,1452,0,3400,-3000,336,2650,Tip
8353,17864,1447,0,3400,-3000,336,2652,Tip
8383,17903,1443,0,3400,-3000,336,2654,Tip
8416,17941,1435,0,3400,-3000,336,2656,Tip
8448,17978,1432,0,3400,-3000,336,2658,Tip
8480,18015,1433,0,3400,-3000,336,2660,Tip
8511,18050,1432,0,3400,-3000,336,2662,Tip
8542,18084,1432,0,3400,-3000,336,2664,Tip
8572,18118,1430,0,3400,-3000,336,2666,Tip
8602,18150,1429,0,3400,-3100,336,2668,Tip
8632,18182,1433,0,3400,-3100,336,2670,Tip
8661,18214,1435,0,3400,-3100,336,2672,Tip
8689,18243,1435,0,3400,-3100,336,2675,Tip
8717,18272,1436,0,3400,-3100,336,2677,Tip
8744,18297,1433,0,3400,-3100,336,2679,Tip
8770,18321,1427,0,3400,-3100,336,2681,Tip
8796,18341,1427,0,3400,-3100,336,2683,Tip
8819,18358,1414,0,3400,-3100,336,2685,Tip
8841,18374,1403,0,3400,-3100,336,2687,Tip
8862,18387,1388,0,3400,-3100,336,2689,Tip
8880,18397,1360,0,3200,-3100,336,2691,Tip
8897,18407,1338,0,3200,-3100,336,2693,Tip
8911,18413,1309,0,3200,-3100,336,2695,Tip
8923,18417,1267,0,3200,-3100,336,2697,Tip
8934,18420,1220,0,3200,-3100,336,2700,Tip
8942,18420,1164,0,3200,-3100,336,2702,Tip
8949,18420,1108,0,3200,-3100,336,2704,Tip
8955,18417,1067,0,3200,-3100,336,2706,Tip
8959,18414,1038,0,3200,-3100,336,2708,Tip
8964,18409,1017,0,3200,-3100,336,2710,Tip
8967,18403,1005,0,3200,-3100,336,2712,Tip
8970,18395,996,0,3200,-3100,336,2714,Tip
8971,18385,990,0,3200,-3100,336,2716,Tip
8971,18373,989,0,3200,-3100,336,2718,Tip
8969,18360,994,0,3200,-3100,336,2720,Tip
8965,18344,984,0,3200,-3100,336,2722,Tip
8958,18327,977,0,3200,-3100,336,2725,Tip
8949,18305,962,0,3200,-3100,336,2727,Tip
8936,18281,939,0,3200,-3100,336,2729,Tip
8919,18253,929,0,3200,-3200,336,2731,Tip
8899,18223,918,0,3200,-3200,336,2733,Tip
8875,18191,909,0,3200,-3200,336,2735,Tip
8849,18157,903,0,3200,-3200,336,2737,Tip
8822,18124,900,0,3200,-3200,336,2739,Tip
8793,18088,898,0,3200,-3200,336,2741,Tip
8762,18050,897,0,3200,-3200,336,2743,Tip
8732,18012,896,0,3200,-3200,336,2745,Tip
8700,17971,896,0,3100,-3200,336,2747,Tip
8667,17930,897,0,3100,-3200,336,2750,Tip
8634,17889,899,0,3100,-3200,336,2752,Tip
8599,17846,902,0,3100,-3200,336,2754,Tip
8561,17802,905,0,3100,-3200,336,2756,Tip
8523,17759,906,0,3200,-3200,336,2758,Tip
8481,17714,907,0,3200,-3200,336,2760,Tip
8438,17668,906,0,3200,-3200,336,2762,Tip
8394,17621,907,0,3200,-3200,336,2764,Tip
8349,17573,913,0,3200,-3200,336,2766,Tip
8305,17525,915,0,3200,-3200,336,2768,Tip
8261,17479,916,0,3200,-3200,336,2770,Tip
8218,17433,913,0,3200,-3200,336,2772,Tip
8176,17387,907,0,3200,-3200,336,2775,Tip
8135,17341,906,0,3200,-3200,336,2777,Tip
8095,17297,908,0,3200,-3200,336,2779,Tip
8057,17253,911,0,3200,-3100,336,2781,Tip
8022,17211,915,0,3200,-3100,336,2783,Tip
7988,17170,918,0,3200,-3100,336,2785,Tip
7959,17131,920,0,3200,-3100,336,2787,Tip
7931,17095,926,0,3200,-3100,336,2789,Tip
7906,17061,931,0,3200,-3100,336,2791,Tip
7883,17031,935,0,3200,-3100,336,2793,Tip
7863,17003,938,0,3200,-3100,336,2795,Tip
7844,16977,939,0,3200,-3100,336,2797,Tip
7827,16955,940,0,3200,-3100,336,2800,Tip
7812,16936,942,0,3200,-3100,336,2802,Tip
7798,16920,945,0,3200,-3100,336,2804,Tip
7787,16908,953,0,3200,-3100,336,2806,Tip
7778,16900,968,0,3200,-3100,336,2808,Tip
7772,16895,995,0,3200,-3100,336,2810,Tip
7768,16893,1033,0,3200,-3100,336,2812,Tip
7765,16893,1081,0,3400,-3100,336,2814,Tip
7764,16893,1130,0,3400,-3100,336,2816,Tip
7763,16895,1182,0,3400,-3100,336,2818,Tip
7763,16896,1225,0,3400,-3100,336,2820,Tip
7763,16901,1248,0,3400,-3100,336,2822,Tip
7763,16906,1257,0,3400,-3100,336,2825,Tip
7764,16914,1251,0,3400,-3100,336,2827,Tip
7766,16925,1241,0,3400,-3100,336,2829,Tip
7771,16938,1234,0,3400,-3100,336,2831,Tip
7780,16956,1232,0,3400,-3100,336,2833,Tip
7791,16976,1228,0,3400,-3100,336,2835,Tip
7807,16999,1225,0,3400,-3100,336,2837,Tip
7825,17024,1233,0,3400,-3100,336,2839,Tip
7843,17051,1231,0,3400,-3100,336,2841,Tip
7865,17081,1228,0,3400,-3100,336,2843,Tip
7886,17114,1220,0,3400,-3100,336,2845,Tip
7911,17149,1206,0,3400,-3100,336,2847,Tip
7936,17187,1201,0,3400,-3100,336,2850,Tip
7961,17225,1195,0,3400,-3100,336,2852,Tip
7987,17264,1195,0,3400,-3100,336,2854,Tip
8015,17304,1194,0,3400,-3100,336,2856,Tip
8043,17345,1196,0,3400,-3100,336,2858,Tip
8072,17388,1209,0,3400,-3100,336,2860,Tip
8101,17430,1229,0,3400,-3100,336,2862,Tip
8131,17474,1248,0,3400,-3100,336,2864,Tip
8162,17519,1272,0,3400,-3100,336,2866,Tip
8192,17565,1296,0,3400,-3100,336,2868,Tip
8225,17612,1315,0,3400,-3100,336,2870,Tip
8256,17659,1342,0,3400,-3100,336,2872,Tip
8290,17705,1362,0,3400,-3100,336,2875,Tip
8322,17750,1381,0,3400,-3100,336,2877,Tip
8354,17795,1399,0,3400,-3100,336,2879,Tip
8387,17840,1404,0,3400,-3100,336,2881,Tip
8419,17884,1413,0,3400,-3100,336,2883,Tip
8453,17928,1417,0,3400,-3100,336,2885,Tip
8488,17970,1418,0,3400,-3100,336,2887,Tip
8521,18010,1429,0,3400,-3100,336,2889,Tip
8551,18049,1433,0,3400,-3100,336,2891,Tip
8582,18085,1438,0,3400,-3100,336,2893,Tip
8610,18120,1440,0,3400,-3100,336,2895,Tip
8639,18153,1446,0,3400,-3100,336,2897,Tip
8666,18185,1450,0,3400,-3100,336,2900,Tip
8693,18215,1447,0,3400,-3100,336,2902,Tip
8719,18244,1449,0,3400,-3100,336,2904,Tip
8744,18270,1442,0,3400,-3100,336,2906,Tip
8768,18293,1440,0,3400,-3100,336,2908,Tip
8791,18314,1446,0,3400,-3100,336,2910,Tip
8812,18331,1446,0,3400,-3200,336,2912,Tip
8833,18346,1443,0,3200,-3200,336,2914,Tip
8852,18358,1435,0,3200,-3200,336,2916,Tip
8871,18367,1426,0,3200,-3200,336,2918,Tip
